xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,date,tile,proc_date,pixel,ndvi_value,year,season,ndvi_mean,ndvi_sd,ndvi_anomaly,stress_class,elevation,annual_precip_mm,precip_seasonality,spatial_block,seasonal_precip,seasonal_temp,lagged_seasonal_precip
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021065,2021-03-06,h24v05,2021082134001,1,6149,2021,Spring,4761.167701863354,1465.5549300351422,0.946967097373394,Normal,151,207,113.19412994384766,1,2.09,28.6925,1.32
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021081,2021-03-22,h24v05,2021098015840,1,5384,2021,Spring,4761.167701863354,1465.5549300351422,0.4249805212839833,Normal,151,207,113.19412994384766,1,2.09,28.6925,1.32
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021097,2021-04-07,h24v05,2021115210836,1,4686,2021,Spring,4761.167701863354,1465.5549300351422,-0.05128958343550534,Normal,151,207,113.19412994384766,1,2.09,28.6925,1.32
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021113,2021-04-23,h24v05,2021133131737,1,4070,2021,Spring,4761.167701863354,1465.5549300351422,-0.4716081858813578,Normal,151,207,113.19412994384766,1,2.09,28.6925,1.32
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021129,2021-05-09,h24v05,2021146091143,1,3457,2021,Spring,4761.167701863354,1465.5549300351422,-0.8898797821464673,Moderate Stress,151,207,113.19412994384766,1,2.09,28.6925,1.32
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021145,2021-05-25,h24v05,2021165122642,1,3353,2021,Spring,4761.167701863354,1465.5549300351422,-0.960842663078884,Moderate Stress,151,207,113.19412994384766,1,2.09,28.6925,1.32
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021161,2021-06-10,h24v05,2021178032216,1,4809,2021,Summer,4761.167701863354,1465.5549300351422,0.03263766997494896,Normal,151,207,113.19412994384766,1,2.96,36.59,2.09
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021177,2021-06-26,h24v05,2021194030347,1,4875,2021,Summer,4761.167701863354,1465.5549300351422,0.0776718059512903,Normal,151,207,113.19412994384766,1,2.96,36.59,2.09
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021193,2021-07-12,h24v05,2021214000203,1,4061,2021,Summer,4761.167701863354,1465.5549300351422,-0.47774920442358615,Normal,151,207,113.19412994384766,1,2.96,36.59,2.09
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021209,2021-07-28,h24v05,2021226041235,1,2857,2021,Summer,4761.167701863354,1465.5549300351422,-1.299281018295025,Severe Stress,151,207,113.19412994384766,1,2.96,36.59,2.09
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021225,2021-08-13,h24v05,2021243194318,1,4684,2021,Summer,4761.167701863354,1465.5549300351422,-0.05265425422266719,Normal,151,207,113.19412994384766,1,2.96,36.59,2.09
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021241,2021-08-29,h24v05,2021258033813,1,4634,2021,Summer,4761.167701863354,1465.5549300351422,-0.08677102390171366,Normal,151,207,113.19412994384766,1,2.96,36.59,2.09
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021257,2021-09-14,h24v05,2021320112841,1,6646,2021,Autumn,4761.167701863354,1465.5549300351422,1.286087787983116,Normal,151,207,113.19412994384766,1,1.32,32.38,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021273,2021-09-30,h24v05,2021290014210,1,5797,2021,Autumn,4761.167701863354,1465.5549300351422,0.7067850388329071,Normal,151,207,113.19412994384766,1,1.32,32.38,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021289,2021-10-16,h24v05,2021306182510,1,4829,2021,Autumn,4761.167701863354,1465.5549300351422,0.04628437784656755,Normal,151,207,113.19412994384766,1,1.32,32.38,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021305,2021-11-01,h24v05,2021322012732,1,3755,2021,Autumn,4761.167701863354,1465.5549300351422,-0.6865438348593504,Normal,151,207,113.19412994384766,1,1.32,32.38,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021321,2021-11-17,h24v05,2021338161534,1,2917,2021,Autumn,4761.167701863354,1465.5549300351422,-1.2583408946801693,Moderate Stress,151,207,113.19412994384766,1,1.32,32.38,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021337,2021-12-03,h24v05,2021355015633,1,3993,2021,Winter,4761.167701863354,1465.5549300351422,-0.5241480111870893,Normal,151,207,113.19412994384766,1,1.5799999999999998,17.43,14.18
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021353,2021-12-19,h24v05,2022005001421,1,4847,2021,Winter,4761.167701863354,1465.5549300351422,0.05856641493102427,Normal,151,207,113.19412994384766,1,1.5799999999999998,17.43,14.18
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022001,2022-01-01,h24v05,2022018173531,1,6530,2022,Winter,4761.167701863354,1465.5549300351422,1.2069368823277282,Normal,151,207,113.19412994384766,1,1.5799999999999998,17.43,14.18
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022017,2022-01-17,h24v05,2022035004036,1,7517,2022,Winter,4761.167701863354,1465.5549300351422,1.8804019157921057,Normal,151,207,113.19412994384766,1,1.5799999999999998,17.43,14.18
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022033,2022-02-02,h24v05,2022051005120,1,6974,2022,Winter,4761.167701863354,1465.5549300351422,1.509893797077661,Normal,151,207,113.19412994384766,1,1.5799999999999998,17.43,14.18
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022049,2022-02-18,h24v05,2022066003625,1,7036,2022,Winter,4761.167701863354,1465.5549300351422,1.5521985914796783,Normal,151,207,113.19412994384766,1,1.5799999999999998,17.43,14.18
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022065,2022-03-06,h24v05,2022101213428,1,6828,2022,Spring,4761.167701863354,1465.5549300351422,1.4102728296148452,Normal,151,207,113.19412994384766,1,2.08,31.0025,0.43
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022081,2022-03-22,h24v05,2022098000930,1,5479,2022,Spring,4761.167701863354,1465.5549300351422,0.4898023836741715,Normal,151,207,113.19412994384766,1,2.08,31.0025,0.43
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022097,2022-04-07,h24v05,2022121225023,1,3929,2022,Spring,4761.167701863354,1465.5549300351422,-0.5678174763762688,Normal,151,207,113.19412994384766,1,2.08,31.0025,0.43
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022113,2022-04-23,h24v05,2022136104654,1,2651,2022,Spring,4761.167701863354,1465.5549300351422,-1.4398421093726963,Severe Stress,151,207,113.19412994384766,1,2.08,31.0025,0.43
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022129,2022-05-09,h24v05,2022146013223,1,2710,2022,Spring,4761.167701863354,1465.5549300351422,-1.3995843211514216,Severe Stress,151,207,113.19412994384766,1,2.08,31.0025,0.43
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022145,2022-05-25,h24v05,2022168103425,1,3986,2022,Spring,4761.167701863354,1465.5549300351422,-0.5289243589421558,Normal,151,207,113.19412994384766,1,2.08,31.0025,0.43
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022161,2022-06-10,h24v05,2022178182954,1,3933,2022,Summer,4761.167701863354,1465.5549300351422,-0.5650881348019451,Normal,151,207,113.19412994384766,1,14.18,32.96666666666667,2.08
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022177,2022-06-26,h24v05,2022195120944,1,4510,2022,Summer,4761.167701863354,1465.5549300351422,-0.1713806127057489,Normal,151,207,113.19412994384766,1,14.18,32.96666666666667,2.08
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022193,2022-07-12,h24v05,2022215014241,1,5466,2022,Summer,4761.167701863354,1465.5549300351422,0.4809320235576195,Normal,151,207,113.19412994384766,1,14.18,32.96666666666667,2.08
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022209,2022-07-28,h24v05,2022232145729,1,3604,2022,Summer,4761.167701863354,1465.5549300351422,-0.7895764792900708,Normal,151,207,113.19412994384766,1,14.18,32.96666666666667,2.08
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022225,2022-08-13,h24v05,2022242000751,1,3179,2022,Summer,4761.167701863354,1465.5549300351422,-1.0795690215619658,Moderate Stress,151,207,113.19412994384766,1,14.18,32.96666666666667,2.08
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022241,2022-08-29,h24v05,2022258131521,1,5132,2022,Summer,4761.167701863354,1465.5549300351422,0.2530320021015891,Normal,151,207,113.19412994384766,1,14.18,32.96666666666667,2.08
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022257,2022-09-14,h24v05,2022274023117,1,6287,2022,Autumn,4761.167701863354,1465.5549300351422,1.0411293816875624,Normal,151,207,113.19412994384766,1,0.43,31.03,0.65
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022273,2022-09-30,h24v05,2022297154032,1,6324,2022,Autumn,4761.167701863354,1465.5549300351422,1.0663757912500569,Normal,151,207,113.19412994384766,1,0.43,31.03,0.65
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022289,2022-10-16,h24v05,2022307122815,1,4473,2022,Autumn,4761.167701863354,1465.5549300351422,-0.19662702226824327,Normal,151,207,113.19412994384766,1,0.43,31.03,0.65
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022305,2022-11-01,h24v05,2022322030247,1,4711,2022,Autumn,4761.167701863354,1465.5549300351422,-0.03423119859598211,Normal,151,207,113.19412994384766,1,0.43,31.03,0.65
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022321,2022-11-17,h24v05,2022350213236,1,5307,2022,Autumn,4761.167701863354,1465.5549300351422,0.37244069597825175,Normal,151,207,113.19412994384766,1,0.43,31.03,0.65
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022337,2022-12-03,h24v05,2022360145145,1,3782,2022,Winter,4761.167701863354,1465.5549300351422,-0.6681207792326654,Normal,151,207,113.19412994384766,1,0.13,17.6625,5.92
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022353,2022-12-19,h24v05,2023006051856,1,5541,2022,Winter,4761.167701863354,1465.5549300351422,0.5321071780761891,Normal,151,207,113.19412994384766,1,0.13,17.6625,5.92
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023001,2023-01-01,h24v05,2023019192003,1,4973,2023,Winter,4761.167701863354,1465.5549300351422,0.14454067452222136,Normal,151,207,113.19412994384766,1,0.13,17.6625,5.92
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023017,2023-01-17,h24v05,2023034172600,1,4883,2023,Winter,4761.167701863354,1465.5549300351422,0.08313048909993773,Normal,151,207,113.19412994384766,1,0.13,17.6625,5.92
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023033,2023-02-02,h24v05,2023054043151,1,5426,2023,Winter,4761.167701863354,1465.5549300351422,0.4536386078143823,Normal,151,207,113.19412994384766,1,0.13,17.6625,5.92
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023049,2023-02-18,h24v05,2023070140113,1,6068,2023,Winter,4761.167701863354,1465.5549300351422,0.8916979304933389,Normal,151,207,113.19412994384766,1,0.13,17.6625,5.92
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023065,2023-03-06,h24v05,2023082003544,1,5501,2023,Spring,4761.167701863354,1465.5549300351422,0.504813762332952,Normal,151,207,113.19412994384766,1,6.83,27.58,0.98
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023081,2023-03-22,h24v05,2023100011028,1,5315,2023,Spring,4761.167701863354,1465.5549300351422,0.3778993791268992,Normal,151,207,113.19412994384766,1,6.83,27.58,0.98
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023097,2023-04-07,h24v05,2023114115134,1,4972,2023,Spring,4761.167701863354,1465.5549300351422,0.14385833912864043,Normal,151,207,113.19412994384766,1,6.83,27.58,0.98
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023113,2023-04-23,h24v05,2023130000152,1,4756,2023,Spring,4761.167701863354,1465.5549300351422,-0.00352610588484028,Normal,151,207,113.19412994384766,1,6.83,27.58,0.98
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023129,2023-05-09,h24v05,2023146132638,1,3073,2023,Spring,4761.167701863354,1465.5549300351422,-1.1518965732815445,Moderate Stress,151,207,113.19412994384766,1,6.83,27.58,0.98
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023145,2023-05-25,h24v05,2023164004240,1,4723,2023,Spring,4761.167701863354,1465.5549300351422,-0.02604317387301095,Normal,151,207,113.19412994384766,1,6.83,27.58,0.98
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023161,2023-06-10,h24v05,2023177232932,1,4814,2023,Summer,4761.167701863354,1465.5549300351422,0.03604934694285361,Normal,151,207,113.19412994384766,1,5.92,34.199999999999996,6.83
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023177,2023-06-26,h24v05,2023201054425,1,5013,2023,Summer,4761.167701863354,1465.5549300351422,0.17183409026545854,Normal,151,207,113.19412994384766,1,5.92,34.199999999999996,6.83
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023193,2023-07-12,h24v05,2023215105850,1,5679,2023,Summer,4761.167701863354,1465.5549300351422,0.6262694623903574,Normal,151,207,113.19412994384766,1,5.92,34.199999999999996,6.83
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023209,2023-07-28,h24v05,2023226001018,1,2589,2023,Summer,4761.167701863354,1465.5549300351422,-1.482146903774714,Severe Stress,151,207,113.19412994384766,1,5.92,34.199999999999996,6.83
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023225,2023-08-13,h24v05,2023242001133,1,-784,2023,Summer,4761.167701863354,1465.5549300351422,-3.783664186323188,Severe Stress,151,207,113.19412994384766,1,5.92,34.199999999999996,6.83
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023241,2023-08-29,h24v05,2023258002422,1,2282,2023,Summer,4761.167701863354,1465.5549300351422,-1.6916238696040593,Severe Stress,151,207,113.19412994384766,1,5.92,34.199999999999996,6.83
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023257,2023-09-14,h24v05,2023274002500,1,3570,2023,Autumn,4761.167701863354,1465.5549300351422,-0.8127758826718224,Moderate Stress,151,207,113.19412994384766,1,0.98,33.41,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023273,2023-09-30,h24v05,2023290140742,1,3366,2023,Autumn,4761.167701863354,1465.5549300351422,-0.951972302962332,Moderate Stress,151,207,113.19412994384766,1,0.98,33.41,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023289,2023-10-16,h24v05,2023305235544,1,3353,2023,Autumn,4761.167701863354,1465.5549300351422,-0.960842663078884,Moderate Stress,151,207,113.19412994384766,1,0.98,33.41,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023305,2023-11-01,h24v05,2023322213802,1,2373,2023,Autumn,4761.167701863354,1465.5549300351422,-1.6295313487881946,Severe Stress,151,207,113.19412994384766,1,0.98,33.41,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023321,2023-11-17,h24v05,2023340004727,1,4018,2023,Autumn,4761.167701863354,1465.5549300351422,-0.507089626347566,Normal,151,207,113.19412994384766,1,0.98,33.41,0
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023337,2023-12-03,h24v05,2023354005521,1,5786,2023,Winter,4761.167701863354,1465.5549300351422,0.6992793495035169,Normal,151,207,113.19412994384766,1,0.18000000000000002,17.3525,10.01
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023353,2023-12-19,h24v05,2024005164146,1,6901,2023,Winter,4761.167701863354,1465.5549300351422,1.460083313346253,Normal,151,207,113.19412994384766,1,0.18000000000000002,17.3525,10.01
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024001,2024-01-01,h24v05,2024022141252,1,844,2024,Winter,4761.167701863354,1465.5549300351422,-2.672822165573435,Severe Stress,151,207,113.19412994384766,1,0.18000000000000002,17.3525,10.01
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024017,2024-01-17,h24v05,2024038040901,1,899,2024,Winter,4761.167701863354,1465.5549300351422,-2.6352937189264845,Severe Stress,151,207,113.19412994384766,1,0.18000000000000002,17.3525,10.01
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024033,2024-02-02,h24v05,2024051121032,1,6353,2024,Winter,4761.167701863354,1465.5549300351422,1.0861635176639035,Normal,151,207,113.19412994384766,1,0.18000000000000002,17.3525,10.01
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024049,2024-02-18,h24v05,2024066070503,1,6786,2024,Winter,4761.167701863354,1465.5549300351422,1.381614743084446,Normal,151,207,113.19412994384766,1,0.18000000000000002,17.3525,10.01
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024065,2024-03-05,h24v05,2024085181355,1,6437,2024,Spring,4761.167701863354,1465.5549300351422,1.1434796907247018,Normal,151,207,113.19412994384766,1,1.75,29,1.16
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024081,2024-03-21,h24v05,2024099105325,1,4341,2024,Spring,4761.167701863354,1465.5549300351422,-0.28669529422092593,Normal,151,207,113.19412994384766,1,1.75,29,1.16
7029612.26,3340252.99,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,30.0397175824582,73.0296464251545,point_194,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024097,2024-04-06,h24v05,2024115195728,1,4668,2024,Spring,4761.167701863354,1465.5549300351422,-0.06357162051996207,Normal,151,207,113.19412994384766,1,1.75,29,1.16
